stop_name,vehicle_type,route_nr,route_name
Buvik skole,700,5109,Buvikkrysset
Buvik skole,700,5109,Sagberget
Buvik skole,700,5109,Lereggen
Buvik skole,700,5109,Sandvika
Buvik skole,700,5109,Ilhaugen
Buvika,700,4101,Fannrem stasjon via fv. 800
Buvika,700,4101,Trondheim S via fv. 800
Buvika,700,410,Orkanger via fv. 800 og Grønnøra
Buvika,700,410,Orkanger skysst. via fv. 800
Buvika,700,410,Fannrem via fv. 800 og Orkanger
Buvika,700,410,Trondheim S via fv. 800
Buvika,700,410,Trondheim S via fv. 800 og Oti
Buvika,700,410,Fannrem via fv.800 og AMFI Oti
Buvika,700,410,Trondheim S
Buvika,700,410,Follo via Orkanger via fv. 800
Buvika,700,410,Orkanger via Skaun u.skole
Buvika,700,5109,Skaun u.skole via Buvik skole
Buvika,700,5109,Sandvika
Buvika,700,5109,Lereggen
Buvikkrysset E39,700,310,Fannrem stasjon via Orkanger
Buvikkrysset E39,700,310,Orkanger skysstasjon
Buvikkrysset E39,700,310,Trondheim S via Orkanger skysst.
Buvikkrysset E39,700,310,Trondheim S
Buvikkrysset E39,700,310,Orkanger skysst. via Grønnøra
Buvikkrysset E39,700,310,Trondheim S via Grønnøra
Buvikkrysset E39,700,420,Frøya via Orkanger og Hitra
Buvikkrysset E39,700,420,Trondheim S
Buvikkrysset E39,700,420,Trondheim via Fillan og Orkanger
Buvikkrysset E39,700,470,Kyrksæterøra
Buvikkrysset E39,700,470,Trondheim S
Buvikkrysset E39,700,470,Aure
Buvikkrysset E39,700,5109,Buvikkrysset
Buvikkrysset E39,700,5109,Sagberget
Buvikkrysset E39,700,5109,Ilhaugen
Buvikkrysset E39,700,515,Buvikkrysset
Buvikkrysset E39,700,515,Ilhaugen
By,700,114,Spongdal
By,700,208,Spongdal skole
By,700,208,Rye skole
By,700,212,Rye skole
By,700,217,Lund
By,700,75,Spongdal via Klefstadhaugen
By,700,75,Trondheim S via Spongdalsvegen
By,700,75,Trondheim S via Rye skole
By gård,700,114,Spongdal
By gård,700,75,Spongdal via Klefstadhaugen
By gård,700,75,Trondheim S via Spongdalsvegen
By gård,700,75,Trondheim S via Rye skole
Byaberget,700,208,Spongdal skole
Byaberget,700,208,Rye skole
Byaberget,700,212,Rye skole
Byaberget,700,76,Spongdal via Hangerslettvegen
Byaberget,700,76,Flakkråa via Hangerslettvegen
Byaberget,700,76,Flakkråa via Rye skole
Byaberget,700,76,Spongdal via Rye skole
Byaberget,700,76,Trondheim S via Hangerslettvegen
Bygrensen,900,9,Lian
Bygrensen,900,9,St. Olavs gate
Byneset kirke,700,114,Spongdal
Byneset kirke,700,209,Spongdal skole
Byneset kirke,700,209,Haugrønning
Byneset kirke,700,210,Spongdal skole
Byneset kirke,700,210,Lauglo
Byneset kirke,700,212,Spongdal
Byneset kirke,700,76,Spongdal via Hangerslettvegen
Byneset kirke,700,76,Flakkråa via Hangerslettvegen
Byneset kirke,700,76,Rye via Hangerslettvegen
Byneset kirke,700,76,Flakkråa via Rye skole
Byneset kirke,700,76,Spongdal via Rye skole
Byneset kirke,700,76,Trondheim S via Hangerslettvegen
Byneset kirke,700,78,Spongdal via Mebygda
Byneset kirke,700,78,Heimdal via Mebygda
Bynesveien 16,700,114,Spongdal
Bynesveien 16,700,21,Trolla via sentrum - Ila
Bynesveien 16,700,21,Pirbadet via Ila-sentrum
Bynesveien 16,700,350,Rissa
Bynesveien 16,700,350,Trondheim S
Bynesveien 16,700,350,Trondheim
Bynesveien 16,700,452,Trondheim S via Rissa
Bynesveien 16,700,452,Trondheim S
Bynesveien 16,700,452,Sandviksberget via Rissa
Bynesveien 16,700,75,Spongdal via Klefstadhaugen
Bynesveien 16,700,75,Trondheim S via Spongdalsvegen
Bynesveien 16,700,75,Trondheim S via Rye skole
Bynesveien 16,700,76,Spongdal via Hangerslettvegen
Bynesveien 16,700,76,Trondheim S via Hangerslettvegen
Byåsen skole,700,101,Flatåsen via Byåsen
Byåsen skole,700,105,Buenget
Byåsen skole,700,23,Sandmoen via St. Olavs H-Byåsen
Byåsen skole,700,23,Pirbadet
Byåsen skole,700,3,Hallset via sentrum
Byåsen skole,700,3,Lohove via sentrum
Byåsen skole,700,52,St. Olavs H. via Flatåsen-Byåsen
Byåsen skole,700,52,Saupstad via Byåsen-Heimdal
Byåsen skole,700,53,Sandmoen via Flatåsen
Børsa,700,4101,Fannrem stasjon via fv. 800
Børsa,700,4101,Trondheim S via fv. 800
Børsa,700,410,Orkanger via fv. 800 og Grønnøra
Børsa,700,410,Orkanger skysst. via fv. 800
Børsa,700,410,Fannrem via fv. 800 og Orkanger
Børsa,700,410,Trondheim S via fv. 800
Børsa,700,410,Trondheim S via fv. 800 og Oti
Børsa,700,410,Fannrem via fv.800 og AMFI Oti
Børsa,700,410,Trondheim S
Børsa,700,410,Follo via Orkanger via fv. 800
Børsa,700,410,Orkanger via Skaun u.skole
Børsa,700,5109,Skaun u.skole via Buvik skole
Børsa,700,5109,Sandvika
Børsa,700,5109,Lereggen
Børsa skole/Skaun ungdomsskole,700,5106,Ribygda via Venn
Børsa skole/Skaun ungdomsskole,700,5106,Våttålia via Ribygda
Børsa skole/Skaun ungdomsskole,700,5109,Skaun u.skole via Buvik skole
Børsa skole/Skaun ungdomsskole,700,5109,Ilhaugen
Børsa skole/Skaun ungdomsskole,700,5109,Sandvika
Børsa skole/Skaun ungdomsskole,700,5109,Lereggen
Børsa skole/Skaun ungdomsskole,700,5111,Venn skole via Jåren
Børsa skole/Skaun ungdomsskole,700,5111,Børsa skole/Skaun ungdomsskole
Børsa skole/Skaun ungdomsskole,700,5111,Grønnesset
Børskrysset,700,5111,Børsa skole/Skaun ungdomsskole
Børskrysset E39,700,310,Fannrem stasjon via Orkanger
Børskrysset E39,700,310,Orkanger skysstasjon
Børskrysset E39,700,310,Trondheim S via Orkanger skysst.
Børskrysset E39,700,310,Trondheim S
Børskrysset E39,700,310,Orkanger skysst. via Grønnøra
Børskrysset E39,700,310,Trondheim S via Grønnøra
Børskrysset E39,700,420,Frøya via Orkanger og Hitra
Børskrysset E39,700,420,Trondheim S
Børskrysset E39,700,420,Trondheim via Fillan og Orkanger
Børskrysset E39,700,470,Kyrksæterøra
Børskrysset E39,700,470,Trondheim S
Børskrysset E39,700,470,Aure
Børskrysset E39,700,505,Hove camping
Børskrysset E39,700,505,Børskrysset
Børskrysset E39,700,511,Børskrysset
Børskrysset E39,700,511,By via Venn skole
C.J. Hambros vei,700,16,Torgård via Heimdal-Tillerringen
C.J. Hambros vei,700,16,Flatåsen/N. Flatåsen via Heimdal
C.J. Hambros vei,700,16,Flatåsen via Tillerring.-Heimdal
Carl Schjetnans veg,700,103,Sjetnmarka via Kroppanmarka
Carl Schjetnans veg,700,45,Sjetnmarka via Tillerringen
Carl Schjetnans veg,700,45,Sjetnmarka
Casper Lundes veg,700,104,Heimdal via Kolstad
Casper Lundes veg,700,16,Torgård via Heimdal-Tillerringen
Casper Lundes veg,700,16,Flatåsen via Tillerring.-Heimdal
Casper Lundes veg,700,23,Hallset
Casper Lundes veg,700,2,Lund via Lade-sentrum-Kolstad
Casper Lundes veg,700,2,Strindheim via Kolstad-sentrum
Casper Lundes veg,700,2,Midteggen via sentrum
Casper Lundes veg,700,2,Strindheim via sentrum-Lade
Casper Lundes veg,700,50,Sandmoen via Saupstad-Heimdal
Casper Lundes veg,700,50,Sverresborg via Flatåsen-Byåsen
Casper Lundes veg,700,50,Heimdal
Casper Lundes veg,700,52,St. Olavs H. via Flatåsen-Byåsen
Casper Lundes veg,700,52,Saupstad via Byåsen-Heimdal
Casper Lundes veg,700,53,Sandmoen via Flatåsen
Cecilie Thoresens veg,700,22,Tyholt via Othilienborg-sentrum
Cecilie Thoresens veg,700,22,Vestlia via sentrum-Othilienborg
Charlottenlund kirke,700,102,Jakobsli via Valentinlyst
Charlottenlund kirke,700,14,Strindheim via Brundalen
Charlottenlund kirke,700,14,Lerkendal via Brundalen
Charlottenlund kirke,700,14,A Strindheim via Jakobsli
Charlottenlund kirke,700,14,Tempe via Brundalen/Jakobsli
Charlottenlund kirke,700,14,A Tempe via Jakobsli
Charlottenlund vgs,700,102,Jakobsli via Valentinlyst
Charlottenlund vgs,700,14,Strindheim via Brundalen
Charlottenlund vgs,700,14,Lerkendal via Brundalen
Charlottenlund vgs,700,14,Tempe via Brundalen/Jakobsli
Charlottenlund vgs,700,211,Charlottenlund vgs
Christian Jelstrups vei,700,11,Risvollan via sentrum
Churchills veg,700,102,Jakobsli via Valentinlyst
Churchills veg,700,14,Strindheim via Brundalen
Churchills veg,700,14,Lerkendal via Brundalen
Churchills veg,700,14,A Strindheim via Jakobsli
Churchills veg,700,14,Tempe via Brundalen/Jakobsli
Churchills veg,700,14,A Tempe via Jakobsli
City Syd,700,15,Torgård via Nidarvoll-Tiller
City Syd,700,15,Østmarka via Nidarvoll-Strindh.
City Syd,700,15,Torgård via Strindheim-Nidarvoll
City Syd,700,16,Torgård via Heimdal-Tillerringen
City Syd,700,16,Flatåsen/N. Flatåsen via Heimdal
City Syd,700,16,Flatåsen via Tillerring.-Heimdal
City Syd,700,1,Kattem via Strindheim-sentrum
City Syd,700,1,Ranheim via Tiller-sentrum
City Syd,700,1,Tillerterminalen via sentrum
City Syd,700,1,Strindheim via sentrum
City Syd,700,24,Trondheim S via Kroppanmarka
City Syd,700,24,City Syd via Kroppanm.-Okstad
City Syd,700,24,City Syd via Kroppanmarka
City Syd,700,53,Sandmoen via Flatåsen
City Syd,700,54,Sandmoen via Lade-sentrum
City Syd,700,71,Dora via Klettkrysset-Tiller
City Syd,700,71,Brekkåsen via Tillerterm.-Melhus
City Syd,700,71,Brekkåsen
City Syd E6,700,110,Brekkåsen
City Syd E6,700,110,Brekkåsen via Melhus
City Syd E6,700,310,Fannrem stasjon via Orkanger
City Syd E6,700,310,Orkanger skysstasjon
City Syd E6,700,310,Trondheim S via Orkanger skysst.
City Syd E6,700,310,Trondheim S
City Syd E6,700,310,Orkanger skysst. via Grønnøra
City Syd E6,700,310,Trondheim S via Grønnøra
City Syd E6,700,340,Støren Rådhus
City Syd E6,700,340,Støren barneskole via Støren st.
City Syd E6,700,340,Støren
City Syd E6,700,340,Trondheim S
City Syd E6,700,340,Trondheim S ekspress
City Syd E6,700,4101,Fannrem stasjon via fv. 800
City Syd E6,700,4101,Trondheim S via fv. 800
City Syd E6,700,410,Orkanger via fv. 800 og Grønnøra
City Syd E6,700,410,Orkanger skysst. via fv. 800
City Syd E6,700,410,Fannrem via fv. 800 og Orkanger
City Syd E6,700,410,Trondheim S via fv. 800
City Syd E6,700,410,Trondheim S via fv. 800 og Oti
City Syd E6,700,410,Fannrem via fv.800 og AMFI Oti
City Syd E6,700,410,Trondheim S
City Syd E6,700,410,Follo via Orkanger via fv. 800
City Syd E6,700,410,Orkanger via Skaun u.skole
City Syd E6,700,420,Frøya via Orkanger og Hitra
City Syd E6,700,420,Trondheim S
City Syd E6,700,420,Trondheim via Fillan og Orkanger
City Syd E6,700,440,Røros
City Syd E6,700,440,Trondheim S
City Syd E6,700,440,Røros -Første avst. Stendal
City Syd E6,700,470,Kyrksæterøra
City Syd E6,700,470,Trondheim S
City Syd E6,700,470,Aure
City Syd E6,700,480,Oppdal
City Syd E6,700,480,Trondheim S
City Syd E6,700,71,Dora via Klettkrysset-E6
City Syd E6,700,71,71E Dora ekspress
City Syd E6,700,71,Brekkåsen
City Syd E6,700,71,Melhus
City Syd E6,700,72,Trondheim S
City Syd E6,700,72,Klæbu
Clara Holsts veg,700,22,Tyholt via Othilienborg-sentrum
Clara Holsts veg,700,22,Vestlia via sentrum-Othilienborg
Dalen Hageby,700,102,Jakobsli via Valentinlyst
Dalen Hageby,700,107,Fortunalia via Reppe-Vikåsen
Dalen Hageby,700,10,Ratesvingen via Strindheim
Dalen Hageby,700,10,Sæterbakken via sentrum
Dalen Hageby,700,10,Rate via Strindheim
Dalen Hageby,700,10,Sjetnmarka via Strindheim
Dalen Hageby,700,10,Vikåsen via sentrum-Strindheim
Dalen Hageby,700,10,Sjetnmarka
Dalen Hageby,700,10,Rate
Dalen Hageby,700,116,Stjørdal via Strindh.-Hommelvik
Dalen Hageby,700,12,Marienborg via Strindh.-sentrum
Dalen Hageby,700,12,Dragvoll via Strindheim
Dalen Hageby,700,12,Øya via Strindh.-sentrum
Dalen Hageby,700,1,Kattem via Strindheim-sentrum
Dalen Hageby,700,1,Ranheim via Tiller-sentrum
Dalen Hageby,700,1,Tillerterminalen via sentrum
Dalen Hageby,700,1,Strindheim via sentrum
Dalen Hageby,700,22,Vestlia via sentrum-Othilienborg
Dalen Hageby,700,25,Hurtigbåtterm. via Singsaker
Dalen Hageby,700,25,Vikåsen via Singsaker
Dalen Hageby,700,70,Stjørdal via Strindh.-Hommelvik
Dalen Hageby,700,70,Marienborg via Hommelvik-Strindh
Dalen Hageby,700,70,Marienborg via Strindh.-sentrum
Dalen Hageby,700,70,Marienborg
Dalen Hageby,700,70,E Marienborg via Hommelvik-E6
Dalgård,700,108,Stavset
Dalgård,700,11,Stavset via sentrum
Dalgård,700,11,Risvollan via sentrum
Dalgård,700,11,Stavset
Dalgård,700,50,Sandmoen via Saupstad-Heimdal
Dalgård,700,50,Sverresborg via Flatåsen-Byåsen
Dalgård,700,50,Heimdal
Dalgård,700,52,St. Olavs H. via Flatåsen-Byåsen
Dalgård,700,52,Saupstad via Byåsen-Heimdal
Dalgård,700,53,Sandmoen via Flatåsen
Dalsaunevegen,700,103,Sjetnmarka via Kroppanmarka
Dalsaunevegen,700,10,Ratesvingen via Strindheim
Dalsaunevegen,700,10,Sæterbakken via sentrum
Dalsaunevegen,700,10,Rate via Strindheim
Dalsaunevegen,700,10,Sjetnmarka via Strindheim
Dalsaunevegen,700,10,Vikåsen via sentrum-Strindheim
Dalsaunevegen,700,10,Sjetnmarka
Dalsaunevegen,700,10,Rate
Dalsaunevegen,700,112,Sandmoen / Klæbu via Nidarvoll
Dalsaunevegen,700,73,Tempe
Dalsaunevegen,700,73,Klæbu
Dalsaunevegen,700,73,Klæbu - Sørborgen skole
Dalsaunevegen,700,74,Flatjord
Dalsaunevegen,700,74,Spillebakken
Dalsaunevegen,700,74,Tempe
Daløya,700,5106,Ribygda via Venn
Daløya,700,5106,Våttålia via Ribygda
Daløya,700,5110,Skaun
Daløya,700,5110,Follo
Daløya,700,5111,Venn skole via Jåren
Daløya,700,5111,Børsa skole/Skaun ungdomsskole
Daløya,700,5111,Grønnesset
Daløya,700,511,Børskrysset
Daløya,700,511,By via Venn skole
Digre,700,74,Spillebakken
Digre,700,74,Tempe
Djupmyra,700,111,Tiller
Djupmyra,700,15,Torgård via Nidarvoll-Tiller
Djupmyra,700,15,Østmarka via Tillerring-Strindh.
Djupmyra,700,15,Østmarka via Nidarvoll-Strindh.
Djupmyra,700,15,Torgård via Strindheim-Nidarvoll
Djupmyra,700,16,Torgård via Heimdal-Tillerringen
Djupmyra,700,16,Flatåsen/N. Flatåsen via Heimdal
Djupmyra,700,16,Flatåsen via Tillerring.-Heimdal
Djupmyra,700,23,Sandmoen via Flatåsen
Djupmyra,700,23,Hallset via Flatåsen
Djupmyra,700,23,Sandmoen via St. Olavs H-Byåsen
Djupmyra,700,23,Pirbadet
Djupmyra,700,23,Hallset
Djupmyra,700,45,Sandmoen via Tillerringen
Djupmyra,700,45,Tonstadkrysset via Tillerringen
Djupmyra,700,45,Sjetnmarka via Tillerringen
Djupmyra,700,45,Sandmoen via Tonstadkrysset
Djupmyra,700,50,Sandmoen via Saupstad-Heimdal
Djupmyra,700,50,Sverresborg via Flatåsen-Byåsen
Djupmyra,700,51,St. Olavs H. via Kroppan-Nardo
Djupmyra,700,51,Sandmoen via Nardo-Kroppanmarka
Djupmyra,700,53,Sandmoen via Flatåsen
Djupmyra,700,54,Sandmoen via Lade-sentrum
Djupmyra,700,72,Klæbu
Djupmyra,700,72,Tillerterminalen via Sandmoen
Dolpa,700,107,Fortunalia via Reppe-Vikåsen
Dolpa,700,201,Vikåsen
Dolpa,700,201,Grillstadkleiva via Værestrøa
Dolpa,700,201,Grilstadkleiva
Dolpa,700,211,Charlottenlund vgs
Dolpa,700,25,Hurtigbåtterm. via Singsaker
Dolpa,700,25,Vikåsen via Singsaker
Dolpa,700,54,Sandmoen via Lade-sentrum
Dora,700,71,Brekkåsen via Tillerterm.-Melhus
Dora,700,71,Brekkåsen
Dora,700,71,Melhus
Dragvoll,700,12,Marienborg via Strindh.-sentrum
Dragvoll,700,12,Dragvoll via Strindheim
Dragvoll,700,12,Øya via Strindh.-sentrum
Dragvoll,700,3,Hallset via sentrum
Dragvoll,700,3,Lohove via sentrum
Dragvoll,700,80,Lohove
Dragvoll,700,80,Solbakken
Dragvoll,700,80,Lohove via Brandhaugen
Dragvoll,700,80,Lohove via Vikåsen
Dragvoll,700,80,Lohove via Brandhaugen-Vikåsen
Dragvoll,700,80,Kuset via Brandhaugen
Dragvoll,700,80,Solbakken via Vikåsen
Dronningens gate,700,102,Jakobsli via Valentinlyst
Dronningens gate,700,104,Heimdal via Kolstad
Dronningens gate,700,106,Værestrøa via Lade
Dronningens gate,700,107,Fortunalia via Reppe-Vikåsen
Dronningens gate,700,110,Brekkåsen
Dronningens gate,700,110,Brekkåsen via Melhus
Dronningens gate,700,112,Sandmoen / Klæbu via Nidarvoll
Dronningens gate,700,113,Strindheim via Moholt
Dronningens gate,700,113,Granåslia via Moholt
Dronningens gate,700,114,Spongdal
Dronningens gate,700,115,Steinan via Risvollan
Dronningens gate,700,116,Stjørdal via Strindh.-Hommelvik
Dronningens gate,700,26,Skistua
Dronningens gate,700,26,Sentrum
Dronningens gate,700,310,Fannrem stasjon via Orkanger
Dronningens gate,700,310,Orkanger skysstasjon
Dronningens gate,700,310,Trondheim S via Orkanger skysst.
Dronningens gate,700,310,Trondheim S
Dronningens gate,700,310,Orkanger skysst. via Grønnøra
Dronningens gate,700,310,Trondheim S via Grønnøra
Dronningens gate,700,311,Siemens via Trondheim S
Dronningens gate,700,311,Trondheim via Trh. lufthavn
Dronningens gate,700,311,Trondheim via Tangen
Dronningens gate,700,311,Siemens via Hommelvik
Dronningens gate,700,311,Stjørdal stasjon
Dronningens gate,700,311,Fosslia fjell. via Stjørdal st.
Dronningens gate,700,311,Stjørdal
Dronningens gate,700,311,Stjørdal st. via Hommelvik
Dronningens gate,700,311,Stjørdal via Trh. lufthavn
Dronningens gate,700,340,Støren Rådhus
Dronningens gate,700,340,Støren barneskole via Støren st.
Dronningens gate,700,340,Støren
Dronningens gate,700,340,Trondheim S
Dronningens gate,700,340,Trondheim S ekspress
Dronningens gate,700,350,Rissa
Dronningens gate,700,350,Trondheim S
Dronningens gate,700,350,Trondheim
Dronningens gate,700,4101,Fannrem stasjon via fv. 800
Dronningens gate,700,4101,Trondheim S via fv. 800
Dronningens gate,700,410,Orkanger via fv. 800 og Grønnøra
Dronningens gate,700,410,Orkanger skysst. via fv. 800
Dronningens gate,700,410,Fannrem via fv. 800 og Orkanger
Dronningens gate,700,410,Trondheim S via fv. 800
Dronningens gate,700,410,Trondheim S via fv. 800 og Oti
Dronningens gate,700,410,Fannrem via fv.800 og AMFI Oti
Dronningens gate,700,410,Trondheim S
Dronningens gate,700,410,Follo via Orkanger via fv. 800
Dronningens gate,700,410,Orkanger via Skaun u.skole
Dronningens gate,700,420,Frøya via Orkanger og Hitra
Dronningens gate,700,420,Trondheim S
Dronningens gate,700,420,Trondheim via Fillan og Orkanger
Dronningens gate,700,430,Selbu skysstasjon
Dronningens gate,700,430,Selbu skysstasjon via Geving
Dronningens gate,700,430,Væktarstua via Geving
Dronningens gate,700,430,Væktarstua
Dronningens gate,700,430,St. Olavs Hospital
Dronningens gate,700,430,St. Olavs via Geving
Dronningens gate,700,440,Røros
Dronningens gate,700,440,Trondheim S
Dronningens gate,700,440,Røros -Første avst. Stendal
Dronningens gate,700,452,Trondheim S via Rissa
Dronningens gate,700,452,Trondheim S
Dronningens gate,700,452,Sandviksberget via Rissa
Dronningens gate,700,470,Kyrksæterøra
Dronningens gate,700,470,Trondheim S
Dronningens gate,700,470,Aure
Dronningens gate,700,480,Oppdal
Dronningens gate,700,480,Trondheim S
Dronningens gate 62,900,9,Lian
Dybdahls veg,700,115,Steinan via Risvollan
Dybdahls veg,700,11,Stavset via sentrum
Dybdahls veg,700,11,Risvollan via sentrum
Dybdahls veg,700,22,Tyholt via Othilienborg-sentrum
Dybdahls veg,700,22,Vestlia via sentrum-Othilienborg
Dybdahls veg,700,51,St. Olavs H. via Kroppan-Nardo
Dybdahls veg,700,51,Sandmoen via Nardo-Kroppanmarka
Dyre Halses gate,700,10,Ratesvingen via Strindheim
Dyre Halses gate,700,10,Sæterbakken via sentrum
Dyre Halses gate,700,10,Rate via Strindheim
Dyre Halses gate,700,10,Sjetnmarka via Strindheim
Dyre Halses gate,700,10,Vikåsen via sentrum-Strindheim
Dyre Halses gate,700,10,Sjetnmarka
Dyre Halses gate,700,10,Rate
Dyre Halses gate,700,2,Lund via Lade-sentrum-Kolstad
Dyre Halses gate,700,2,Strindheim via Kolstad-sentrum
Dyre Halses gate,700,2,Husebytunet via sentrum
Dyre Halses gate,700,2,Midteggen via sentrum
Dyre Halses gate,700,2,Strindheim via sentrum-Lade
Dyre Halses gate,700,70,B Marienborg via Dyre Halses gt.
Dyre Halses gate,700,70,D Hommelvik via Dyre Halses gt.
Dyre Halses gate,700,79,Vikhammeråsen via Dyre Halses gt
Dyre Halses gate,700,79,Sluppen via Gildheim-Dyre H. gt.
Dyre Halses gate,700,79,Lerkendal via Gildheim-Dyre H.
E-verket,700,19,Lerkendal
E-verket,700,20,Romolslia via Strindh.-Ladeham.
E-verket,700,20,Grillstad via Sluppen-Ladehammeren
E-verket,700,20,Grillstad via Tempeveien-Ladeham.
E-verket,700,53,Sandmoen via Flatåsen
E-verket,700,54,Sandmoen via Lade-sentrum
E-verket,700,79,Vikhammeråsen via Dyre Halses gt
E-verket,700,79,Sluppen via Gildheim-Dyre H. gt.
Edgar B. Schieldrops veg,700,115,Steinan via Risvollan
Edgar B. Schieldrops veg,700,22,Tyholt via Othilienborg-sentrum
Edgar B. Schieldrops veg,700,22,Vestlia via sentrum-Othilienborg
Edvard Bulls veg,700,102,Jakobsli via Valentinlyst
Edvard Bulls veg,700,14,Strindheim via Brundalen
Edvard Bulls veg,700,14,Lerkendal via Brundalen
Edvard Bulls veg,700,14,A Strindheim via Jakobsli
Edvard Bulls veg,700,14,Tempe via Brundalen/Jakobsli
Edvard Bulls veg,700,14,A Tempe via Jakobsli
Edvard Bulls veg,700,3,Hallset via sentrum
Edvard Bulls veg,700,3,Lohove via sentrum
Eggen,700,210,Spongdal skole
Eggen,700,210,Lauglo
Eggen,700,78,Spongdal via Mebygda
Eggen,700,78,Heimdal via Mebygda
Einar Tambarskjelves gate,700,310,Fannrem stasjon via Orkanger
Einar Tambarskjelves gate,700,310,Orkanger skysstasjon
Einar Tambarskjelves gate,700,310,Orkanger skysst. via Grønnøra
Einar Tambarskjelves gate,700,340,Støren Rådhus
Einar Tambarskjelves gate,700,340,Støren barneskole via Støren st.
Einar Tambarskjelves gate,700,4101,Fannrem stasjon via fv. 800
Einar Tambarskjelves gate,700,410,Orkanger via fv. 800 og Grønnøra
Einar Tambarskjelves gate,700,410,Orkanger skysst. via fv. 800
Einar Tambarskjelves gate,700,410,Fannrem via fv. 800 og Orkanger
Einar Tambarskjelves gate,700,410,Fannrem via fv.800 og AMFI Oti
Einar Tambarskjelves gate,700,410,Follo via Orkanger via fv. 800
Einar Tambarskjelves gate,700,410,Orkanger via Skaun u.skole
Einar Øfstis veg,700,115,Steinan via Risvollan
Einar Øfstis veg,700,22,Tyholt via Othilienborg-sentrum
Einar Øfstis veg,700,22,Vestlia via sentrum-Othilienborg
Einbakken,700,112,Sandmoen / Klæbu via Nidarvoll
Einbakken,700,51,St. Olavs H. via Kroppan-Nardo
Einbakken,700,51,Sandmoen via Nardo-Kroppanmarka
Einbakken,700,73,Tempe
Einbakken,700,73,Klæbu
Einbakken,700,73,Klæbu - Sørborgen skole
Einbakken,700,74,Flatjord
Einbakken,700,74,Spillebakken
Einbakken,700,74,Tempe
Eklesbakken,700,112,Sandmoen / Klæbu via Nidarvoll
Eklesbakken,700,73,Tempe
Eklesbakken,700,73,Klæbu
